Network,NTPminusSYS,SNTPminusSYS,Delay,RuntimeNTPOrder,PPStoUART,Sats
WiFi,0.793,-6.756,17.465,NTPfirst,156646.0,7
WiFi,0.748,-6.616,14.439,NTPfirst,152591.0,6
WiFi,0.395,-6.639,14.865,NTPfirst,124837.0,6
WiFi,-2.701,-11.839,22.393,NTPfirst,127074.0,6
WiFi,0.01,-7.974,16.377,NTPfirst,147990.0,6
WiFi,-2.053,-11.36,22.093,NTPfirst,164051.0,7
WiFi,0.33,-6.572,16.11,NTPfirst,102228.0,4
WiFi,2.362,-2.743,12.764,NTPfirst,72490.0,4
WiFi,0.079,-6.657,20.022,NTPfirst,95826.0,5
WiFi,1.579,-8.57,19.827,NTPfirst,91124.0,5
WiFi,2.637,-9.216,22.023,NTPfirst,69494.0,4
WiFi,0.522,-6.766,17.684,NTPfirst,91336.0,5
WiFi,1.272,-10.115,15.276,NTPfirst,90504.0,5
WiFi,0.497,-6.415,16.367,NTPfirst,157188.0,7
WiFi,0.005,-6.525,15.602,NTPfirst,160079.0,6
WiFi,-0.202,-6.589,17.859,NTPfirst,157250.0,6
WiFi,-1.757,-8.529,10.99,NTPfirst,148409.0,6
WiFi,0.645,-22.568,23.85,NTPfirst,103166.0,5
WiFi,0.616,-5.325,10.71,NTPfirst,80534.0,5
WiFi,-0.708,-6.545,13.269,NTPfirst,90195.0,5
WiFi,-0.51,-8.077,14.36,NTPfirst,108601.0,5
WiFi,-4.689,-9.756,12.918,NTPfirst,157622.0,6
WiFi,-3.766,-9.821,16.673,NTPfirst,68925.0,5
WiFi,0.664,-5.642,9.715,NTPfirst,91005.0,5
WiFi,0.671,-6.719,9.92,NTPfirst,89853.0,4
WiFi,-1.724,-8.196,14.668,NTPfirst,101728.0,5
WiFi,15.074,,61.051,NTPfirst,82347.0,4
WiFi,-0.957,-6.279,17.964,NTPfirst,91719.0,5
WiFi,0.093,-4.436,11.034,NTPfirst,157204.0,6
WiFi,0.268,-15.972,30.538,NTPfirst,157743.0,6
WiFi,0.075,-6.592,15.443,NTPfirst,158563.0,6
WiFi,1.637,-7.462,14.5,NTPfirst,158285.0,6
WiFi,-0.938,-15.229,32.661,NTPfirst,164238.0,6
WiFi,0.219,-15.201,30.33,NTPfirst,157376.0,6
WiFi,-0.272,-6.708,16.074,NTPfirst,166378.0,6
WiFi,-0.05,-7.364,15.131,NTPfirst,101326.0,5
WiFi,-0.18,-6.781,15.652,NTPfirst,155336.0,6
WiFi,-0.699,-6.788,19.174,NTPfirst,157832.0,6
WiFi,-0.12,-7.139,15.454,NTPfirst,91917.0,5
WiFi,-0.969,-20.37,33.368,NTPfirst,155327.0,6
WiFi,-0.998,-7.569,18.036,NTPfirst,146046.0,6
WiFi,1.378,-9.006,21.783,NTPfirst,83759.0,5
WiFi,-0.91,-9.674,19.9,NTPfirst,90661.0,5
WiFi,-1.341,-6.551,16.965,NTPfirst,68344.0,5
WiFi,-0.866,-6.279,36.571,NTPfirst,145459.0,6
WiFi,-0.044,-6.766,15.681,NTPfirst,80835.0,5
WiFi,-0.626,-15.383,31.511,NTPfirst,68185.0,5
WiFi,0.602,-6.634,14.192,NTPfirst,83884.0,5
WiFi,-0.195,-9.058,15.872,NTPfirst,89852.0,5
WiFi,-2.097,-17.232,33.904,NTPfirst,88237.0,4
WiFi,-3.659,-6.596,18.186,NTPfirst,67076.0,4
WiFi,-0.092,-4.952,12.749,NTPfirst,91674.0,5
WiFi,0.428,-6.843,14.127,NTPfirst,69250.0,5
WiFi,-0.061,-7.474,15.214,NTPfirst,68512.0,5
WiFi,-0.151,-7.482,16.866,NTPfirst,68705.0,5
WiFi,-1.673,-7.805,20.664,NTPfirst,131562.0,6
WiFi,-3.808,-10.139,19.056,NTPfirst,75946.0,5
WiFi,2.936,-10.699,30.222,NTPfirst,125148.0,6
WiFi,-3.618,-7.922,22.822,NTPfirst,68879.0,4
WiFi,-100.621,-137.695,351.195,NTPfirst,69868.0,5
WiFi,-82.567,-215.086,314.209,NTPfirst,72754.0,4
WiFi,0.725,-7.679,17.011,NTPfirst,75904.0,5
WiFi,0.081,-6.763,15.58,NTPfirst,69505.0,5
WiFi,0.056,-8.406,15.681,NTPfirst,126152.0,6
WiFi,-31.538,-216.047,249.134,NTPfirst,125043.0,6
WiFi,-59.468,-241.109,308.029,NTPfirst,77554.0,5
WiFi,-0.415,-19.542,35.426,NTPfirst,121723.0,6
WiFi,-0.168,-17.982,33.503,NTPfirst,125135.0,6
WiFi,-0.239,-18.118,33.446,NTPfirst,147300.0,6
WiFi,-3.053,-9.926,22.21,NTPfirst,125962.0,6
WiFi,-0.238,-17.374,33.365,NTPfirst,77292.0,5
WiFi,0.15,-15.334,30.372,NTPfirst,73044.0,5
WiFi,-2.263,-9.799,15.942,NTPfirst,70756.0,5
WiFi,-1.571,-12.757,14.646,NTPfirst,78628.0,5
WiFi,0.312,-5.093,11.083,NTPfirst,77527.0,5
WiFi,-3.621,-13.097,23.651,NTPfirst,147569.0,6
WiFi,-1.974,-11.146,20.187,NTPfirst,148073.0,6
WiFi,0.509,-6.063,12.668,NTPfirst,85621.0,5
WiFi,0.597,-6.064,12.667,NTPfirst,145365.0,6
WiFi,-0.406,-9.935,17.622,NTPfirst,67425.0,5
WiFi,-0.18,-9.136,16.904,NTPfirst,69265.0,5
WiFi,2.318,-3.351,11.178,NTPfirst,70692.0,5
WiFi,-0.078,-9.4,17.641,NTPfirst,148070.0,6
WiFi,-0.08,-6.092,14.07,NTPfirst,68604.0,5
WiFi,0.771,-7.947,16.83,NTPfirst,172050.0,6
WiFi,1.737,-7.649,18.466,NTPfirst,146885.0,6
WiFi,-101.122,-289.478,502.344,NTPfirst,137700.0,6
WiFi,-75.879,-208.423,445.366,NTPfirst,146717.0,6
WiFi,0.475,-10.009,10.355,NTPfirst,147108.0,6
WiFi,0.513,-6.754,14.997,NTPfirst,81278.0,5
WiFi,-1.525,-8.1,16.004,NTPfirst,69242.0,4
WiFi,-51.822,-137.743,288.195,NTPfirst,67163.0,5
WiFi,-106.48,-101.844,396.646,NTPfirst,137644.0,6
WiFi,0.456,-7.884,16.274,NTPfirst,146195.0,6
WiFi,0.449,-9.211,15.965,NTPfirst,148101.0,6
WiFi,-7.74,-15.496,11.524,NTPfirst,82573.0,5
WiFi,1.059,-15.322,32.503,NTPfirst,146468.0,6
WiFi,11.399,2.758,16.778,NTPfirst,80410.0,5
WiFi,-2.12,-13.205,21.822,NTPfirst,79076.0,4
WiFi,-0.759,-8.679,15.483,NTPfirst,69484.0,4
WiFi,2.675,-8.579,19.578,NTPfirst,68674.0,4
WiFi,0.558,-6.434,10.959,NTPfirst,69985.0,4
WiFi,-0.234,-17.81,33.191,NTPfirst,69150.0,4
WiFi,0.194,-6.758,16.041,NTPfirst,71270.0,4
WiFi,-2.998,-12.392,19.954,NTPfirst,67082.0,4
WiFi,3.849,-0.747,11.19,NTPfirst,200534.0,6
WiFi,-0.046,,20.37,NTPfirst,187647.0,7
WiFi,-0.404,-11.615,12.305,NTPfirst,182932.0,7
WiFi,2.146,-3.74,17.037,NTPfirst,196862.0,9
WiFi,0.585,-16.366,31.537,NTPfirst,138081.0,7
WiFi,0.136,-16.939,30.418,NTPfirst,68605.0,5
WiFi,-76.249,-164.094,334.026,NTPfirst,159013.0,7
WiFi,2.899,-3.706,17.379,NTPfirst,201109.0,7
WiFi,2.21,-3.186,18.436,NTPfirst,266336.0,7
WiFi,-60.847,-147.63,233.022,NTPfirst,209272.0,9
WiFi,-12.012,-85.349,128.455,NTPfirst,71552.0,5
WiFi,1.92,-7.553,17.967,NTPfirst,192083.0,7
WiFi,4.176,-3.219,13.476,NTPfirst,220414.0,9
WiFi,0.981,-6.795,17.643,NTPfirst,187856.0,6
WiFi,-18.623,,222.091,NTPfirst,168219.0,6
WiFi,-40.199,,270.846,NTPfirst,148208.0,6
WiFi,0.085,-6.618,14.9,NTPfirst,147345.0,6
WiFi,3.228,-4.423,15.515,NTPfirst,205353.0,8
WiFi,-1.985,-10.08,19.799,NTPfirst,94139.0,5
WiFi,-0.265,-7.042,15.778,NTPfirst,147072.0,6
WiFi,0.077,-7.589,17.573,NTPfirst,70271.0,4
WiFi,-2.75,-8.066,22.63,NTPfirst,174376.0,8
WiFi,3.814,-4.924,15.577,NTPfirst,229838.0,10
WiFi,1.077,,18.345,NTPfirst,157512.0,7
WiFi,-0.876,-15.147,33.12,NTPfirst,194294.0,9
WiFi,-4.657,-16.979,113.176,NTPfirst,164931.0,6
WiFi,-46.156,-193.014,169.189,NTPfirst,193649.0,8
WiFi,0.072,-13.801,27.057,NTPfirst,166867.0,8
WiFi,-0.205,-12.851,28.782,NTPfirst,153666.0,6
WiFi,1.306,-2.3,20.121,NTPfirst,232244.0,10
WiFi,-0.261,-12.112,15.675,NTPfirst,161966.0,7
WiFi,-1.78,,15.296,NTPfirst,148871.0,6
WiFi,0.71,-7.057,17.885,NTPfirst,128025.0,6
WiFi,5.391,-3.025,19.316,NTPfirst,200114.0,9
WiFi,3.3,-4.377,16.49,NTPfirst,197124.0,8
WiFi,-0.919,-8.456,14.659,NTPfirst,69362.0,5
WiFi,-0.126,-10.875,15.734,NTPfirst,147058.0,6
WiFi,3.716,-3.631,11.014,NTPfirst,202440.0,8
WiFi,-0.944,-4.963,14.465,NTPfirst,193442.0,7
WiFi,4.366,-3.464,14.116,NTPfirst,221725.0,9
WiFi,4.462,-2.865,14.276,NTPfirst,230537.0,10
WiFi,-49.809,-22.92,195.833,NTPfirst,213105.0,9
WiFi,-1.466,-18.89,28.391,NTPfirst,191431.0,8
WiFi,1.854,-13.549,32.138,NTPfirst,248018.0,10
WiFi,1.016,-10.106,18.613,NTPfirst,93774.0,5
WiFi,9.493,-3.775,27.545,NTPfirst,197302.0,7
WiFi,5.533,-3.282,17.077,NTPfirst,211090.0,8
WiFi,3.991,-3.429,15.472,NTPfirst,218244.0,9
WiFi,-56.001,-117.69,215.643,NTPfirst,188495.0,8
WiFi,-0.775,-8.412,18.939,NTPfirst,195375.0,9
WiFi,-1.863,-4.587,15.325,NTPfirst,77647.0,5
WiFi,2.159,-6.416,19.122,NTPfirst,190261.0,7
WiFi,3.707,-14.021,14.927,NTPfirst,205904.0,9
WiFi,1.537,-14.196,32.667,NTPfirst,236698.0,10
WiFi,0.747,-7.816,17.138,NTPfirst,184583.0,6
WiFi,4.803,-11.405,32.316,NTPfirst,201238.0,8
WiFi,36.235,-23.723,16.856,NTPfirst,153748.0,6
WiFi,-0.863,-25.023,43.655,NTPfirst,186250.0,8
WiFi,4.073,-16.408,39.565,NTPfirst,230380.0,10
WiFi,3.067,-15.67,38.733,NTPfirst,223936.0,9
WiFi,2.994,-5.113,16.416,NTPfirst,244978.0,11
WiFi,-0.732,-4.804,14.291,NTPfirst,95310.0,5
WiFi,3.193,-0.643,12.085,NTPfirst,223630.0,9
WiFi,-1.08,-19.574,33.725,NTPfirst,69775.0,4
WiFi,-1.965,-4.718,15.358,NTPfirst,131190.0,6
WiFi,1.772,-4.561,13.035,NTPfirst,170185.0,8
WiFi,0.468,-9.297,13.804,NTPfirst,161054.0,7
WiFi,0.253,-6.591,14.702,NTPfirst,159650.0,7
WiFi,-2.564,,19.128,NTPfirst,160942.0,7
WiFi,0.771,-8.601,16.984,NTPfirst,162217.0,7
WiFi,0.581,-19.86,37.603,NTPfirst,183242.0,9
WiFi,-1.199,-19.359,40.573,NTPfirst,122847.0,6
WiFi,0.401,-11.521,15.979,NTPfirst,171451.0,8
WiFi,-0.116,-15.373,31.513,NTPfirst,135912.0,7
WiFi,-77.072,-206.367,279.692,NTPfirst,145750.0,8
WiFi,-62.756,-163.462,299.211,NTPfirst,135832.0,7
WiFi,-2.461,-16.098,21.101,NTPfirst,142337.0,7
WiFi,-1.718,-13.19,22.694,NTPfirst,133979.0,7
WiFi,-0.678,-10.665,21.786,NTPfirst,157408.0,7
WiFi,-0.084,-6.659,17.507,NTPfirst,161736.0,8
WiFi,0.283,-8.383,17.928,NTPfirst,176181.0,9
WiFi,-0.015,-10.181,18.821,NTPfirst,188343.0,6
WiFi,-2.013,-5.032,23.164,NTPfirst,197030.0,6
WiFi,4.819,-2.821,16.38,NTPfirst,197495.0,6
WiFi,0.596,-7.475,16.144,NTPfirst,144092.0,8
WiFi,1.728,-8.866,16.234,NTPfirst,186421.0,6
WiFi,0.388,-6.586,11.593,NTPfirst,153135.0,6
WiFi,0.27,-6.071,12.524,NTPfirst,138679.0,7
WiFi,-0.27,-5.358,16.873,NTPfirst,153067.0,7
WiFi,0.294,-6.89,16.037,NTPfirst,150347.0,7
WiFi,-0.102,-9.056,15.693,NTPfirst,142323.0,6
WiFi,1.11,-7.62,18.095,NTPfirst,151716.0,7
WiFi,-0.16,-6.921,15.464,NTPfirst,189577.0,6
WiFi,59.504,44.308,25.971,NTPfirst,69318.0,4
WiFi,3.04,-6.529,18.645,NTPfirst,143964.0,8
WiFi,1.343,-3.427,10.133,NTPfirst,143087.0,7
WiFi,-0.123,-12.412,14.384,NTPfirst,90777.0,5
WiFi,-1.242,-17.904,36.155,NTPfirst,157022.0,7
WiFi,1.252,-17.004,42.701,NTPfirst,68558.0,5
WiFi,-0.246,-9.224,16.778,NTPfirst,165520.0,7
WiFi,0.471,-22.609,13.763,NTPfirst,163854.0,8
WiFi,0.571,-6.879,14.4,NTPfirst,133610.0,7
WiFi,1.718,-6.92,19.215,NTPfirst,153379.0,7
WiFi,0.923,-5.986,13.563,NTPfirst,162190.0,8
WiFi,-0.136,-7.22,15.607,NTPfirst,175276.0,8
WiFi,1.962,-15.05,33.735,NTPfirst,165586.0,8
WiFi,0.215,-4.821,11.305,NTPfirst,140726.0,7
WiFi,1.294,-26.807,15.916,NTPfirst,133563.0,6
WiFi,-0.254,-13.662,28.209,NTPfirst,173698.0,8
WiFi,0.594,-7.53,15.439,NTPfirst,160262.0,7
WiFi,0.073,-7.018,15.1,NTPfirst,155307.0,7
WiFi,-1.895,-9.606,19.477,NTPfirst,134328.0,7
WiFi,-1.402,-7.752,17.966,NTPfirst,155972.0,7
WiFi,0.195,-7.133,15.58,NTPfirst,152211.0,7
WiFi,-0.61,-7.639,19.843,NTPfirst,152704.0,7
WiFi,1.45,-7.992,18.593,NTPfirst,163183.0,8
WiFi,4.172,-9.321,21.553,NTPfirst,163911.0,7
WiFi,1.394,-15.136,32.674,NTPfirst,160737.0,8
WiFi,2.907,-8.634,22.632,NTPfirst,141510.0,7
WiFi,-10.316,-224.071,311.808,NTPfirst,175139.0,8
WiFi,-14.955,-225.464,318.001,NTPfirst,173697.0,8
WiFi,-0.812,-17.02,37.083,NTPfirst,174566.0,9
WiFi,0.453,-7.683,15.461,NTPfirst,163465.0,8
WiFi,0.526,-6.154,16.115,NTPfirst,150456.0,6
WiFi,-1.353,-7.174,13.914,NTPfirst,148514.0,6
WiFi,-0.097,-5.303,11.567,NTPfirst,131661.0,6
WiFi,0.072,-15.88,30.504,NTPfirst,189389.0,6
WiFi,1.129,-4.919,10.755,NTPfirst,169637.0,6
WiFi,0.036,,15.714,NTPfirst,133893.0,4
WiFi,-0.389,-8.081,18.558,NTPfirst,181522.0,7
WiFi,2.645,-11.933,34.395,NTPfirst,206300.0,8
WiFi,-21.347,-16.076,142.553,NTPfirst,196884.0,7
WiFi,-0.042,-6.715,14.046,NTPfirst,168653.0,6
WiFi,-0.112,-6.972,15.785,NTPfirst,92282.0,5
WiFi,1.703,-3.977,20.924,NTPfirst,227026.0,8
WiFi,2.471,-4.056,15.814,NTPfirst,231141.0,7
WiFi,2.609,-5.263,14.974,NTPfirst,224621.0,7
WiFi,0.993,-15.351,32.294,NTPfirst,174507.0,7
WiFi,3.177,-11.65,31.634,NTPfirst,220510.0,8
WiFi,-0.187,-9.56,15.72,NTPfirst,91304.0,5
WiFi,-1.525,-6.755,18.584,NTPfirst,145752.0,6
WiFi,-6.924,-15.969,22.702,NTPfirst,168288.0,6
WiFi,3.934,,16.948,NTPfirst,199676.0,7
WiFi,0.706,-9.053,20.251,NTPfirst,181562.0,6
WiFi,0.844,-8.622,19.707,NTPfirst,179784.0,7
WiFi,52.137,35.729,34.326,NTPfirst,170957.0,7
WiFi,2.147,-13.643,31.071,NTPfirst,197015.0,7
WiFi,4.451,-3.578,15.577,NTPfirst,225314.0,8
WiFi,-16.027,-220.528,204.845,NTPfirst,216400.0,7
WiFi,1.023,-16.479,28.571,NTPfirst,159621.0,6
WiFi,-13.913,-82.809,192.914,NTPfirst,170670.0,6
WiFi,6.855,-2.972,18.136,NTPfirst,220122.0,7
WiFi,7.042,-2.333,18.268,NTPfirst,221991.0,8
WiFi,3.911,-6.16,19.946,NTPfirst,181857.0,6
WiFi,-54.463,-101.208,258.491,NTPfirst,220214.0,8
WiFi,1.148,-3.784,10.907,NTPfirst,182090.0,6
WiFi,4.814,-0.697,14.737,NTPfirst,232196.0,7
WiFi,4.925,-2.625,22.241,NTPfirst,220756.0,8
WiFi,-38.112,-238.475,171.932,NTPfirst,190817.0,6
WiFi,0.988,,28.495,NTPfirst,181146.0,6
WiFi,-0.021,-9.398,18.845,NTPfirst,185177.0,6
WiFi,1.091,-9.698,17.259,NTPfirst,187378.0,6
WiFi,-0.554,-8.042,16.917,NTPfirst,167478.0,6
WiFi,3.262,-4.065,16.582,NTPfirst,204446.0,6
WiFi,2.894,-3.664,15.855,NTPfirst,215144.0,7
WiFi,-0.018,-7.635,15.545,NTPfirst,111693.0,5
WiFi,6.261,-3.784,20.35,NTPfirst,201764.0,6
WiFi,0.022,-4.5,11.377,NTPfirst,96707.0,5
WiFi,3.783,-2.974,15.553,NTPfirst,215750.0,7
WiFi,3.772,-3.721,18.018,NTPfirst,213919.0,7
WiFi,-1.5,-17.556,46.395,NTPfirst,129807.0,5
WiFi,0.555,-15.168,31.255,NTPfirst,186867.0,6
WiFi,1.359,-12.51,27.13,NTPfirst,141982.0,5
WiFi,5.057,-9.247,32.517,NTPfirst,215358.0,7
WiFi,3.38,-3.764,19.651,NTPfirst,202309.0,6
WiFi,4.317,-7.871,14.39,NTPfirst,222414.0,6
WiFi,0.957,-3.659,17.931,NTPfirst,223591.0,6
WiFi,3.729,-3.731,14.819,NTPfirst,213529.0,7
WiFi,-12.757,-6.485,39.497,NTPfirst,184870.0,6
WiFi,3.417,-3.009,13.097,NTPfirst,197398.0,7
WiFi,-0.87,-9.773,17.481,NTPfirst,194327.0,6
WiFi,10.844,-2.474,33.159,NTPfirst,216182.0,7
WiFi,-2.813,-13.167,31.017,NTPfirst,112348.0,5
WiFi,3.643,-6.438,17.826,NTPfirst,202667.0,6
WiFi,3.566,-5.12,19.377,NTPfirst,206329.0,8
WiFi,1.686,-6.466,21.718,NTPfirst,220957.0,6
WiFi,4.482,-3.762,15.637,NTPfirst,212378.0,6
WiFi,-1.43,-10.85,31.904,NTPfirst,240752.0,7
WiFi,1.977,-12.046,31.58,NTPfirst,203981.0,6
WiFi,5.166,-2.058,14.112,NTPfirst,123229.0,5
WiFi,3.684,-1.896,13.945,NTPfirst,187406.0,6
WiFi,1.679,-11.551,34.675,NTPfirst,211040.0,6
WiFi,3.684,-3.813,15.691,NTPfirst,245923.0,7
WiFi,-0.163,-19.1,33.552,NTPfirst,116471.0,5
WiFi,-81.313,-93.039,261.222,NTPfirst,168480.0,6
WiFi,4.097,-2.457,19.181,NTPfirst,208497.0,8
WiFi,2.578,-11.75,32.548,NTPfirst,232985.0,8
WiFi,0.553,-10.117,16.441,NTPfirst,169304.0,6
WiFi,-0.05,-15.415,30.302,NTPfirst,184846.0,6
WiFi,-0.104,-15.803,31.796,NTPfirst,195816.0,6
WiFi,84.068,-1.995,252.519,NTPfirst,219866.0,7
WiFi,,-2.432,,NTPfirst,200337.0,7
WiFi,7.656,1.962,14.365,NTPfirst,205445.0,6
WiFi,-0.342,-9.114,18.458,NTPfirst,176837.0,6
WiFi,-1.262,-6.316,11.832,NTPfirst,90210.0,5
WiFi,-1.415,-7.749,16.281,NTPfirst,181899.0,6
WiFi,3.745,-5.756,16.55,NTPfirst,164974.0,6
WiFi,2.963,-4.859,18.601,NTPfirst,116093.0,5
WiFi,0.744,-15.894,42.744,NTPfirst,95509.0,5
WiFi,1.212,-12.486,20.818,NTPfirst,197139.0,7
WiFi,3.671,-3.079,15.561,NTPfirst,211835.0,7
WiFi,-7.041,-16.386,20.073,NTPfirst,132465.0,5
WiFi,2.727,-15.814,42.969,NTPfirst,197803.0,7
WiFi,3.105,-4.974,13.389,NTPfirst,200308.0,7
WiFi,-1.482,-24.452,45.597,NTPfirst,170619.0,6
WiFi,2.291,-7.284,15.298,NTPfirst,197082.0,6
WiFi,33.287,22.809,18.478,NTPfirst,94596.0,5
WiFi,-3.015,-9.299,20.906,NTPfirst,188268.0,6
WiFi,-1.116,-6.855,17.657,NTPfirst,184951.0,6
WiFi,2.758,-5.246,15.36,NTPfirst,196615.0,7
WiFi,0.121,-5.639,15.483,NTPfirst,196200.0,7
WiFi,2.514,-4.971,18.553,NTPfirst,200674.0,6
WiFi,0.573,-6.467,13.509,NTPfirst,184032.0,6
WiFi,1.071,-7.554,17.947,NTPfirst,159699.0,6
WiFi,0.712,-4.569,10.05,NTPfirst,194677.0,8
WiFi,-0.27,-10.422,14.954,NTPfirst,179433.0,7
WiFi,-1.213,-6.067,19.941,NTPfirst,172108.0,7
WiFi,-0.016,-4.893,10.748,NTPfirst,183627.0,8
WiFi,-0.184,-4.254,12.085,NTPfirst,155100.0,6
WiFi,3.723,-11.675,30.295,NTPfirst,201498.0,8
WiFi,-0.656,-15.368,31.675,NTPfirst,185369.0,8
WiFi,-1.35,-17.834,30.806,NTPfirst,183244.0,7
WiFi,4.42,-2.226,14.759,NTPfirst,162092.0,7
WiFi,1.051,-8.827,18.677,NTPfirst,184217.0,8
WiFi,-29.575,-13.099,154.351,NTPfirst,174840.0,7
WiFi,-41.341,-8.229,214.449,NTPfirst,174058.0,7
WiFi,-1.16,-21.43,32.784,NTPfirst,171917.0,6
WiFi,4.412,-11.272,33.915,NTPfirst,198670.0,8
WiFi,-2.118,-7.192,20.404,NTPfirst,89359.0,5
WiFi,1.252,-3.461,20.131,NTPfirst,236413.0,9
WiFi,5.344,,36.246,NTPfirst,234168.0,9
WiFi,1.398,-7.109,17.301,NTPfirst,150792.0,6
WiFi,-0.039,-6.888,13.897,NTPfirst,180560.0,6
WiFi,-13.974,-87.941,139.135,NTPfirst,217760.0,7
WiFi,4.215,-3.435,16.555,NTPfirst,227508.0,8
WiFi,0.669,-6.833,16.764,NTPfirst,172294.0,6
WiFi,-0.406,-4.707,11.143,NTPfirst,92596.0,5
WiFi,0.6,-12.695,15.667,NTPfirst,187454.0,8
WiFi,3.047,-6.142,19.488,NTPfirst,70841.0,5
WiFi,0.121,-22.216,30.461,NTPfirst,178620.0,7
WiFi,-0.676,-6.841,20.176,NTPfirst,173603.0,6
WiFi,-0.58,-9.161,16.533,NTPfirst,153006.0,6
WiFi,0.008,-6.667,15.805,NTPfirst,184896.0,8
WiFi,-0.058,-6.604,15.946,NTPfirst,174979.0,6
WiFi,0.596,-7.37,15.465,NTPfirst,186261.0,8
WiFi,1.133,-7.923,18.05,NTPfirst,73268.0,4
WiFi,-29.11,-34.066,13.085,NTPfirst,136494.0,7
WiFi,-6.087,-17.153,43.384,NTPfirst,70720.0,5
WiFi,3.084,-8.359,22.366,NTPfirst,70483.0,4
WiFi,-0.393,-6.494,14.792,NTPfirst,64223.0,4
WiFi,-0.234,-8.548,22.586,NTPfirst,73415.0,5
WiFi,2.009,-4.416,15.99,NTPfirst,67847.0,4
WiFi,-0.653,,17.033,NTPfirst,63745.0,4
WiFi,-0.638,-6.977,15.865,NTPfirst,79158.0,5
WiFi,0.142,-7.028,15.433,NTPfirst,68938.0,4
WiFi,0.844,-10.632,16.778,NTPfirst,70002.0,4
WiFi,0.579,-15.329,31.055,NTPfirst,70475.0,4
WiFi,4.034,-6.916,20.543,NTPfirst,76094.0,4
WiFi,0.57,-6.492,13.101,NTPfirst,68094.0,4
WiFi,-0.835,-5.483,13.109,NTPfirst,69122.0,4
WiFi,-63.789,-236.031,256.197,NTPfirst,69864.0,4
WiFi,1.024,-9.39,17.863,NTPfirst,72432.0,4
WiFi,2.763,-6.136,19.508,NTPfirst,195500.0,6
WiFi,-1.297,-9.686,15.94,NTPfirst,77053.0,5
WiFi,-3.18,-4.335,18.759,NTPfirst,66823.0,4
WiFi,2.165,-80.459,48.051,NTPfirst,66390.0,4
WiFi,0.867,-6.716,16.594,NTPfirst,66310.0,4
WiFi,2.144,-10.369,26.135,NTPfirst,69290.0,4
WiFi,1.471,-8.034,19.967,NTPfirst,66800.0,4
WiFi,0.508,-10.846,13.376,NTPfirst,66351.0,4
WiFi,0.636,-7.911,15.817,NTPfirst,126197.0,6
WiFi,-1.025,-6.255,16.331,NTPfirst,77719.0,5
WiFi,-0.673,-19.788,48.603,NTPfirst,130891.0,6
WiFi,0.455,-15.157,30.761,NTPfirst,67777.0,5
WiFi,-0.653,-7.117,17.458,NTPfirst,76738.0,5
WiFi,3.698,-8.631,23.573,NTPfirst,67695.0,4
WiFi,5.215,-8.124,26.839,NTPfirst,66337.0,5
WiFi,-2.812,-15.807,20.271,NTPfirst,66393.0,4
WiFi,-2.086,-14.942,24.222,NTPfirst,67625.0,5
WiFi,-1.67,-19.361,21.923,NTPfirst,125589.0,6
WiFi,-37.544,-90.77,203.418,NTPfirst,77150.0,4
WiFi,-0.954,-9.036,14.863,NTPfirst,67444.0,4
WiFi,-0.911,-9.545,14.996,NTPfirst,68259.0,4
WiFi,0.486,-9.073,14.755,NTPfirst,67848.0,4
WiFi,0.51,-6.92,14.587,NTPfirst,78706.0,4
WiFi,-2.441,-13.741,23.873,NTPfirst,70164.0,4
WiFi,-5.895,-9.732,28.754,NTPfirst,68564.0,4
WiFi,-0.469,-7.412,17.039,NTPfirst,78975.0,4
WiFi,0.087,-8.193,15.553,NTPfirst,69950.0,4
WiFi,-1.038,-6.731,17.476,NTPfirst,68327.0,4
WiFi,-0.985,-8.513,19.652,NTPfirst,70064.0,4
WiFi,-0.92,-7.008,15.888,NTPfirst,69492.0,4
WiFi,0.982,-9.722,20.051,NTPfirst,68913.0,4
WiFi,-1.708,-8.878,19.103,NTPfirst,68653.0,4
WiFi,-1.777,-6.78,19.148,NTPfirst,68482.0,4
WiFi,-0.975,-6.792,16.978,NTPfirst,67869.0,4
WiFi,0.042,-6.859,15.647,NTPfirst,77703.0,4
WiFi,-2.023,-4.723,15.159,NTPfirst,67726.0,4
WiFi,-0.551,-4.793,13.025,NTPfirst,69304.0,4
WiFi,-0.285,-7.53,16.574,NTPfirst,68759.0,4
WiFi,-0.034,-7.055,15.348,NTPfirst,69451.0,4
WiFi,-0.112,-7.1,15.877,NTPfirst,78818.0,4
WiFi,-0.357,-4.458,13.602,NTPfirst,67575.0,4
WiFi,-1.644,-8.73,15.776,NTPfirst,67696.0,4
WiFi,-5.62,-17.086,31.74,NTPfirst,79290.0,4
WiFi,-1.234,-6.247,15.879,NTPfirst,70404.0,4
WiFi,-0.829,-7.289,15.041,NTPfirst,75446.0,4
WiFi,-2.358,-7.403,20.605,NTPfirst,69991.0,4
WiFi,0.429,-7.08,14.801,NTPfirst,68197.0,4
WiFi,0.757,-7.744,16.845,NTPfirst,68676.0,4
WiFi,0.424,-26.283,40.377,NTPfirst,69762.0,4
WiFi,1.356,-20.676,43.532,NTPfirst,83003.0,4
WiFi,0.035,-7.622,16.219,NTPfirst,75093.0,4
WiFi,-4.797,-8.91,28.896,NTPfirst,68249.0,4
WiFi,6.537,-0.278,12.752,NTPfirst,67774.0,4
WiFi,0.964,-12.508,27.973,NTPfirst,69694.0,4
