networkClass,connectivity,timeDifferenceTo1PPSms
Broadband,WiFi,
Broadband,WiFi,1.043
Broadband,WiFi,0.66
Broadband,WiFi,0.969
Broadband,WiFi,2.883
Broadband,WiFi,4.364
Broadband,WiFi,-0.671
Broadband,WiFi,21.023
Broadband,WiFi,0.146
Broadband,WiFi,-14.116
Broadband,WiFi,-0.145
Broadband,WiFi,-43.27
Broadband,WiFi,-33.572
Broadband,WiFi,-4.3
Broadband,WiFi,-3.059
Broadband,WiFi,3.409
Broadband,WiFi,-0.216
Broadband,WiFi,-1.068
Broadband,WiFi,-1.291
Broadband,WiFi,-0.414
Broadband,WiFi,0.039
Broadband,WiFi,-97.477
Broadband,WiFi,0.689
Broadband,WiFi,-0.431
Broadband,WiFi,-0.027
Broadband,WiFi,0.984
Broadband,WiFi,2.278
Broadband,WiFi,-0.506
Broadband,WiFi,-1.859
Broadband,WiFi,0.497
Broadband,WiFi,3.351
Broadband,WiFi,19.069
Broadband,WiFi,-1.32
Broadband,WiFi,-0.987
Broadband,WiFi,1.766
Broadband,WiFi,-2.076
Broadband,WiFi,
Broadband,WiFi,-1.23
Broadband,WiFi,0.506
Broadband,WiFi,-2.033
Broadband,WiFi,4.896
Broadband,WiFi,2.78
Broadband,WiFi,-12.205
Broadband,WiFi,-13.932
Broadband,WiFi,-0.524
Broadband,WiFi,-0.988
Broadband,WiFi,-0.533
Broadband,WiFi,0.01
Broadband,WiFi,0.763
Broadband,WiFi,0.548
Broadband,WiFi,-1.715
Broadband,WiFi,0.2
Broadband,WiFi,-0.129
Broadband,WiFi,-58.367
Broadband,WiFi,
Broadband,WiFi,0.608
Broadband,WiFi,-0.225
Broadband,WiFi,0.658
Broadband,WiFi,-0.823
Broadband,WiFi,
Broadband,WiFi,-3.725
Broadband,WiFi,0.604
Broadband,WiFi,0.842
Broadband,WiFi,-109.896
Broadband,WiFi,2.96
Broadband,WiFi,-2.297
Broadband,WiFi,-10.271
Broadband,WiFi,-15.387
Broadband,WiFi,0.389
Broadband,WiFi,-15.246
Broadband,WiFi,
Broadband,WiFi,0.242
Broadband,WiFi,-0.213
Broadband,WiFi,-0.092
Broadband,WiFi,-5.066
Broadband,WiFi,-3.123
Broadband,WiFi,-1.485
Broadband,WiFi,-3.811
Broadband,WiFi,0.751
Broadband,WiFi,0.393
Broadband,WiFi,0.066
Broadband,WiFi,-8.631
Broadband,WiFi,0.605
Broadband,WiFi,-0.591
Broadband,WiFi,5.468
Broadband,WiFi,0.949
Broadband,WiFi,0.334
Broadband,WiFi,-0.768
Broadband,WiFi,0.16
Broadband,WiFi,0.475
Broadband,WiFi,0.667
Broadband,WiFi,1.298
Broadband,WiFi,
Broadband,WiFi,-123.489
Broadband,WiFi,1.17
Broadband,WiFi,-0.254
Broadband,WiFi,0.124
Broadband,WiFi,0.447
Broadband,WiFi,2.747
Broadband,WiFi,0.285
Broadband,WiFi,-15.303
Broadband,WiFi,-1.87
Broadband,WiFi,2.626
Broadband,WiFi,4.281
Broadband,WiFi,0.799
Broadband,WiFi,-3.569
Broadband,WiFi,0.88
Broadband,WiFi,-1.276
Broadband,WiFi,0.521
Broadband,WiFi,5.917
Broadband,WiFi,-0.58
Broadband,WiFi,-42.047
Broadband,WiFi,-66.297
Broadband,WiFi,0.614
Broadband,WiFi,-432.484
Broadband,WiFi,-465.571
Broadband,WiFi,0.2
Broadband,WiFi,1.294
Broadband,WiFi,-27.544
Broadband,WiFi,-3.322
Broadband,WiFi,-1.353
Broadband,WiFi,-0.133
Broadband,WiFi,-4.809
Broadband,WiFi,-0.244
Broadband,WiFi,-0.116
Broadband,WiFi,6.312
Broadband,WiFi,5.201
Broadband,WiFi,3.883
Broadband,WiFi,12.582
Broadband,WiFi,1.76
Broadband,WiFi,1.811
Broadband,WiFi,-1.765
Broadband,WiFi,6.381
Broadband,WiFi,1.274
Broadband,WiFi,0.47
Broadband,WiFi,0.518
Broadband,WiFi,-1.607
Broadband,WiFi,-6.667
Broadband,WiFi,0.16
Broadband,WiFi,2.172
Broadband,WiFi,-0.068
Broadband,WiFi,0.679
Broadband,WiFi,-3.463
Broadband,WiFi,-1.099
Broadband,WiFi,-0.169
Broadband,WiFi,0.659
Broadband,WiFi,0.586
Broadband,WiFi,
Broadband,WiFi,2.739
Broadband,WiFi,1.352
Broadband,WiFi,-2.062
Broadband,WiFi,-0.247
Broadband,WiFi,6.222
Broadband,WiFi,1.226
Broadband,WiFi,-0.097
Broadband,WiFi,1.441
Broadband,WiFi,-0.324
Broadband,WiFi,
Broadband,WiFi,-1.593
Broadband,WiFi,0.013
Broadband,WiFi,-1.699
Broadband,WiFi,1.337
Broadband,WiFi,-0.623
Broadband,WiFi,2.231
Broadband,WiFi,-24.766
Broadband,WiFi,-0.221
Broadband,WiFi,-0.277
Broadband,WiFi,-0.686
Broadband,WiFi,0.116
Broadband,WiFi,0.996
Broadband,WiFi,-1.558
Broadband,WiFi,0.257
Broadband,WiFi,0.352
Broadband,WiFi,-1.111
Broadband,WiFi,0.231
Broadband,WiFi,0.224
Broadband,WiFi,0.434
Broadband,WiFi,-32.347
Broadband,WiFi,
Broadband,WiFi,-0.56
Broadband,WiFi,0.795
Broadband,WiFi,0.369
Broadband,WiFi,0.934
Broadband,WiFi,1.114
Broadband,WiFi,0.59
Broadband,WiFi,2.482
Broadband,WiFi,-0.38
Broadband,WiFi,1.388
Broadband,WiFi,-0.773
Broadband,WiFi,3.238
Broadband,WiFi,-0.144
Broadband,WiFi,1.823
Broadband,WiFi,0.81
Broadband,WiFi,0.499
Broadband,WiFi,-0.912
Broadband,WiFi,
Broadband,WiFi,0.115
Broadband,WiFi,-0.052
Broadband,WiFi,0.338
Broadband,WiFi,-51.69
Broadband,WiFi,-13.692
Broadband,WiFi,0.33
Broadband,WiFi,-2.251
Broadband,WiFi,-0.689
Broadband,WiFi,-2.131
Broadband,WiFi,0.132
Broadband,WiFi,1.552
Broadband,WiFi,-52.968
Broadband,WiFi,0.494
Broadband,WiFi,-68.629
Broadband,WiFi,-73.93
Broadband,WiFi,-0.424
Broadband,WiFi,0.568
Broadband,WiFi,0.504
Broadband,WiFi,2.228
Broadband,WiFi,
Broadband,WiFi,0.055
Broadband,WiFi,-107.716
Broadband,WiFi,0.324
Broadband,WiFi,0.581
Broadband,WiFi,-3.889
Broadband,WiFi,0.095
Broadband,WiFi,-0.188
Broadband,WiFi,0.745
Broadband,WiFi,0.559
Broadband,WiFi,1.491
Broadband,WiFi,0.578
Broadband,WiFi,-0.738
Broadband,WiFi,0.064
Broadband,WiFi,-0.331
Broadband,WiFi,-52.019
Broadband,WiFi,-1.583
Broadband,WiFi,-9.415
Broadband,WiFi,-19.97
Broadband,WiFi,-1.443
Broadband,WiFi,-0.742
Broadband,WiFi,-1.571
Broadband,WiFi,-23.87
Broadband,WiFi,
Broadband,WiFi,-0.64
Broadband,WiFi,-0.154
Broadband,WiFi,0.05
Broadband,WiFi,-0.116
Broadband,WiFi,44.422
Broadband,WiFi,
Broadband,WiFi,7.225
Broadband,WiFi,-0.193
Broadband,WiFi,-0.042
Broadband,WiFi,-1.757
Broadband,WiFi,1.912
Broadband,WiFi,11.899
Broadband,WiFi,-0.012
Broadband,WiFi,5.277
Broadband,WiFi,-0.674
Broadband,WiFi,-48.875
Broadband,WiFi,-30.154
Broadband,WiFi,0.28
Broadband,WiFi,-1.59
Broadband,WiFi,-1.333
Broadband,WiFi,-13.898
Broadband,WiFi,0.934
Broadband,WiFi,1.505
Broadband,WiFi,0.836
Broadband,WiFi,-0.27
Broadband,WiFi,-2.28
Broadband,WiFi,-0.071
Broadband,WiFi,-1.513
Broadband,WiFi,4.203
Broadband,WiFi,-14.599
Broadband,WiFi,-0.312
Broadband,WiFi,-0.52
Broadband,WiFi,-3.007
Broadband,WiFi,2.915
Broadband,WiFi,-0.143
Broadband,WiFi,0.097
Broadband,WiFi,-0.903
Broadband,WiFi,0.848
Broadband,WiFi,0.377
Broadband,WiFi,-0.468
Broadband,WiFi,3.741
Broadband,WiFi,9.757
Broadband,WiFi,-3.396
Broadband,WiFi,-2.019
Broadband,WiFi,
Broadband,WiFi,0.568
Broadband,WiFi,0.365
Broadband,WiFi,-2.461
Broadband,WiFi,-2.169
Broadband,WiFi,-0.269
Broadband,WiFi,-0.281
Broadband,WiFi,0.113
Broadband,WiFi,-0.036
Broadband,WiFi,-0.771
Broadband,WiFi,1.575
Broadband,WiFi,1.048
Broadband,WiFi,-20.863
Broadband,WiFi,-59.45
Broadband,WiFi,
Broadband,WiFi,-12.581
Broadband,WiFi,-1.062
Broadband,WiFi,1.608
Broadband,WiFi,-0.082
Broadband,WiFi,-1.308
Broadband,WiFi,-0.211
Broadband,WiFi,5.2
Broadband,WiFi,0.291
Broadband,WiFi,
Broadband,WiFi,0.132
Broadband,WiFi,-3.99
Broadband,WiFi,-2.638
Broadband,WiFi,1.019
Broadband,WiFi,-0.307
Broadband,WiFi,-0.767
Broadband,WiFi,0.672
Broadband,WiFi,-0.511
Broadband,WiFi,0.984
Broadband,WiFi,0.369
Broadband,WiFi,-0.923
Broadband,WiFi,-2.698
Broadband,WiFi,-78.267
Broadband,WiFi,2.035
Broadband,WiFi,2.771
Broadband,WiFi,0.441
Broadband,WiFi,0.527
Broadband,WiFi,1.848
Broadband,WiFi,2.071
Broadband,WiFi,-0.487
Broadband,WiFi,-1.242
Broadband,WiFi,-0.698
Broadband,WiFi,1.188
Broadband,WiFi,
Broadband,WiFi,2.506
Broadband,WiFi,0.718
Broadband,WiFi,-0.082
Broadband,WiFi,0.394
Broadband,WiFi,-37.234
Broadband,WiFi,0.158
Broadband,WiFi,-0.253
Broadband,WiFi,2.735
Broadband,WiFi,-7.213
Broadband,WiFi,1.233
Broadband,WiFi,0.509
Broadband,WiFi,10.32
Broadband,WiFi,2.045
Broadband,WiFi,-3.39
Broadband,WiFi,-0.705
Broadband,WiFi,-1.381
Broadband,WiFi,-2.014
Broadband,WiFi,-0.87
Broadband,WiFi,-36.976
Broadband,WiFi,-6.273
Broadband,WiFi,-0.318
Broadband,WiFi,2.189
Broadband,WiFi,0.631
Broadband,WiFi,-1.662
Broadband,WiFi,-1.604
Broadband,WiFi,2.035
Broadband,WiFi,1.901
Broadband,WiFi,-0.399
Broadband,WiFi,-2.013
Broadband,WiFi,0.854
Broadband,WiFi,0.021
Broadband,WiFi,-11.675
Broadband,WiFi,3.63
Broadband,WiFi,1.418
Broadband,WiFi,
Broadband,WiFi,-1.83
Broadband,WiFi,-0.91
Broadband,WiFi,-1.146
Broadband,WiFi,
Broadband,WiFi,2.072
Broadband,WiFi,0.37
Broadband,WiFi,-0.185
Broadband,WiFi,0.209
Broadband,WiFi,0.794
Broadband,WiFi,3.037
Broadband,WiFi,0.177
Broadband,WiFi,2.69
Broadband,WiFi,0.646
Broadband,WiFi,0.414
Broadband,WiFi,2.092
Broadband,WiFi,0.505
Broadband,WiFi,-0.766
Broadband,WiFi,-2.371
Broadband,WiFi,-21.368
Broadband,WiFi,-9.878
Broadband,WiFi,-100.403
Broadband,WiFi,-6.492
Broadband,WiFi,-0.097
Broadband,WiFi,0.478
Broadband,WiFi,1.995
Broadband,WiFi,1.651
Broadband,WiFi,0.349
Broadband,WiFi,-0.198
Broadband,WiFi,-0.05
Broadband,WiFi,-55.657
Broadband,WiFi,-1.41
Broadband,WiFi,0.572
Broadband,WiFi,0.872
Broadband,WiFi,0.251
Broadband,WiFi,-0.094
Broadband,WiFi,8.942
Broadband,WiFi,-0.251
Broadband,WiFi,-0.553
Broadband,WiFi,-0.84
Broadband,WiFi,0.647
Broadband,WiFi,0.953
Broadband,WiFi,0.416
Broadband,WiFi,-0.241
Broadband,WiFi,-0.994
Broadband,WiFi,-0.154
Broadband,WiFi,3.853
Broadband,WiFi,-8.101
Broadband,WiFi,1.531
Broadband,WiFi,0.555
Broadband,WiFi,2.105
Broadband,WiFi,1.54
Broadband,WiFi,0.508
Broadband,WiFi,-0.399
Broadband,WiFi,
Broadband,WiFi,-4.153
Broadband,WiFi,0.58
Broadband,WiFi,1.268
Broadband,WiFi,3.06
Broadband,WiFi,
Broadband,WiFi,-0.368
Broadband,WiFi,0.458
Broadband,WiFi,-0.22
Broadband,WiFi,0.523
Broadband,WiFi,0.159
Broadband,WiFi,
Broadband,WiFi,-0.392
Broadband,WiFi,-95.533
Broadband,WiFi,-47.904
Broadband,WiFi,-2.558
Broadband,WiFi,1.063
Broadband,WiFi,
Broadband,WiFi,1.278
Broadband,WiFi,-2.677
Broadband,WiFi,0.173
Broadband,WiFi,-2.294
Broadband,WiFi,1.038
Broadband,WiFi,1.886
Broadband,WiFi,1.259
Broadband,WiFi,8.439
Broadband,WiFi,-1.929
Broadband,WiFi,0.739
Broadband,WiFi,-0.188
Broadband,WiFi,3.375
Broadband,WiFi,-106.055
Broadband,WiFi,2.609
Broadband,WiFi,0.264
Broadband,WiFi,0.714
Broadband,WiFi,-10.092
Broadband,WiFi,0.189
Broadband,WiFi,
Broadband,WiFi,-5.714
Broadband,WiFi,-36.57
Broadband,WiFi,0.776
Broadband,WiFi,0.701
Broadband,WiFi,0.972
Broadband,WiFi,1.004
Broadband,WiFi,-0.339
Broadband,WiFi,-0.575
Broadband,WiFi,-3.719
Broadband,WiFi,-1.198
Broadband,WiFi,-0.214
Broadband,WiFi,7.101
Broadband,WiFi,-1.003
Broadband,WiFi,0.166
Broadband,WiFi,
Broadband,WiFi,-0.803
Broadband,WiFi,0.449
Broadband,WiFi,0.591
Broadband,WiFi,-0.11
Broadband,WiFi,1.816
Broadband,WiFi,0.424
Broadband,WiFi,1.309
Broadband,WiFi,1.481
Broadband,WiFi,-1.672
Broadband,WiFi,1.226
Broadband,WiFi,0.579
Broadband,WiFi,0.352
Broadband,WiFi,0.193
Broadband,WiFi,0.946
Broadband,WiFi,-29.545
Broadband,WiFi,0.609
Broadband,WiFi,-0.092
Broadband,WiFi,
Broadband,WiFi,-0.024
Broadband,WiFi,1.015
Broadband,WiFi,1.934
Broadband,WiFi,
Broadband,WiFi,0.784
Broadband,WiFi,0.642
Broadband,WiFi,1.257
Broadband,WiFi,
Broadband,WiFi,12.63
Broadband,WiFi,0.555
Broadband,WiFi,0.464
Broadband,WiFi,0.535
Broadband,WiFi,9.552
Broadband,WiFi,5.799
Broadband,WiFi,1.822
Broadband,WiFi,6.463
Broadband,WiFi,16.117
Broadband,WiFi,7.183
Broadband,WiFi,16.669
Broadband,WiFi,2.684
Broadband,WiFi,7.441
Broadband,WiFi,7.012
Broadband,WiFi,4.603
Broadband,WiFi,9.52
Broadband,WiFi,6.801
Broadband,WiFi,-0.819
Broadband,WiFi,4.066
Broadband,WiFi,5.202
Broadband,WiFi,5.587
Broadband,WiFi,-0.436
Broadband,WiFi,0.173
Broadband,WiFi,-3.702
Broadband,WiFi,0.182
Broadband,WiFi,3.06
Broadband,WiFi,1.753
Broadband,WiFi,
Broadband,WiFi,-8.807
Broadband,WiFi,1.296
Broadband,WiFi,0.355
Broadband,WiFi,-0.794
Broadband,WiFi,0.253
Broadband,WiFi,2.338
Broadband,WiFi,5.646
Broadband,WiFi,
Broadband,WiFi,-0.032
Broadband,WiFi,0.989
Broadband,WiFi,0.354
Broadband,WiFi,1.153
Broadband,WiFi,3.193
Broadband,WiFi,6.48
Broadband,WiFi,2.979
Broadband,WiFi,0.371
Broadband,WiFi,9.064
Broadband,WiFi,6.526
Broadband,WiFi,-0.071
Broadband,WiFi,9.761
Broadband,WiFi,-0.771
Broadband,WiFi,8.548
Broadband,WiFi,-0.462
Broadband,WiFi,1.803
Broadband,WiFi,7.421
Broadband,WiFi,0.142
Broadband,WiFi,6.216
Broadband,WiFi,7.111
Broadband,WiFi,6.988
Broadband,WiFi,3.439
Broadband,WiFi,
Broadband,WiFi,0.122
Broadband,WiFi,6.69
Broadband,WiFi,7.247
Broadband,WiFi,4.599
Broadband,WiFi,8.032
Broadband,WiFi,8.37
Broadband,WiFi,6.288
Broadband,WiFi,1.091
Broadband,WiFi,2.296
Broadband,WiFi,7.519
Broadband,WiFi,
Broadband,WiFi,0.41
Broadband,WiFi,16.599
Broadband,WiFi,0.083
Broadband,WiFi,8.57
Broadband,WiFi,-0.093
Broadband,WiFi,-0.856
Broadband,WiFi,-2.029
Broadband,WiFi,7.027
Broadband,WiFi,8.093
Broadband,WiFi,8.335
Broadband,WiFi,-0.07
Broadband,WiFi,-1.304
Broadband,WiFi,6.178
Broadband,WiFi,19.404
Broadband,WiFi,4.526
Broadband,WiFi,7.346
Broadband,WiFi,8.239
Broadband,WiFi,10.288
Broadband,WiFi,5.082
Broadband,WiFi,1.717
Broadband,WiFi,-1.158
Broadband,WiFi,0.353
Broadband,WiFi,2.387
Broadband,WiFi,1.902
Broadband,WiFi,1.145
Broadband,WiFi,
Broadband,WiFi,5.082
Broadband,WiFi,-1.021
Broadband,WiFi,0.756
Broadband,WiFi,0.064
Broadband,WiFi,-1.055
Broadband,WiFi,0.021
Broadband,WiFi,0.605
Broadband,WiFi,0.167
Broadband,WiFi,-0.288
Broadband,WiFi,1.638
Broadband,WiFi,13.746
Broadband,WiFi,-0.283
Broadband,WiFi,-1.482
Broadband,WiFi,
Broadband,WiFi,-3.042
Broadband,WiFi,-2.426
Broadband,WiFi,-0.64
Broadband,WiFi,-0.679
Broadband,WiFi,1.09
Broadband,WiFi,0.407
Broadband,WiFi,0.04
Broadband,WiFi,2.115
Broadband,WiFi,3.922
Broadband,WiFi,5.996
Broadband,WiFi,0.824
Broadband,WiFi,1.444
Broadband,WiFi,1.608
Broadband,WiFi,1.225
Broadband,WiFi,0.552
Broadband,WiFi,-2.023
Broadband,WiFi,0.502
Broadband,WiFi,-0.015
Broadband,WiFi,0.841
Broadband,WiFi,-0.062
Broadband,WiFi,-1.155
Broadband,WiFi,5.513
Broadband,WiFi,0.478
Broadband,WiFi,0.981
Broadband,WiFi,-6.621
Broadband,WiFi,-0.311
Broadband,WiFi,5.393
Broadband,WiFi,-0.502
Broadband,WiFi,1.479
Broadband,WiFi,1.557
Broadband,WiFi,8.028
Broadband,WiFi,-1.384
Broadband,WiFi,0.664
Broadband,WiFi,0.129
Broadband,WiFi,-0.717
Broadband,WiFi,-0.54
Broadband,WiFi,0.182
Broadband,WiFi,3.251
Broadband,WiFi,-56.473
Broadband,WiFi,-37.537
Broadband,WiFi,0.431
Broadband,WiFi,0.723
Broadband,WiFi,-0.037
Broadband,WiFi,4.791
Broadband,WiFi,-0.427
Broadband,WiFi,0.621
Broadband,WiFi,-0.449
Broadband,WiFi,0.216
Broadband,WiFi,-0.732
Broadband,WiFi,
Broadband,WiFi,0.371
Broadband,WiFi,1.209
Broadband,WiFi,-0.785
Broadband,WiFi,8.552
Broadband,WiFi,
Broadband,WiFi,6.568
Broadband,WiFi,-0.318
Broadband,WiFi,0.665
Broadband,WiFi,0.834
Broadband,WiFi,0.631
Broadband,WiFi,-2.364
Broadband,WiFi,-2.766
Broadband,WiFi,0.942
Broadband,WiFi,0.785
Broadband,WiFi,1.061
Broadband,WiFi,-0.027
Broadband,WiFi,3.196
Broadband,WiFi,1.173
Broadband,WiFi,1.007
Broadband,WiFi,-66.723
Broadband,WiFi,-85.25
Broadband,WiFi,-16.069
Broadband,WiFi,0.739
Broadband,WiFi,0.193
Broadband,WiFi,1.559
Broadband,WiFi,6.539
Broadband,WiFi,
Broadband,WiFi,6.702
Broadband,WiFi,0.459
Broadband,WiFi,-0.643
Broadband,WiFi,8.752
Broadband,WiFi,7.875
Broadband,WiFi,-3.389
Broadband,WiFi,2.212
Broadband,WiFi,-3.656
Broadband,WiFi,-0.153
Broadband,WiFi,0.817
Broadband,WiFi,0.472
Broadband,WiFi,-0.637
Broadband,WiFi,-60.228
Broadband,WiFi,-58.847
Broadband,WiFi,-0.432
Broadband,WiFi,
Broadband,WiFi,0.347
Broadband,WiFi,0.744
Broadband,WiFi,-1.285
Broadband,WiFi,9.832
Broadband,WiFi,-1.549
Broadband,WiFi,2.698
Broadband,WiFi,-0.349
Broadband,WiFi,-11.62
Broadband,WiFi,-1.078
Broadband,WiFi,-1.809
Broadband,WiFi,-2.69
Broadband,WiFi,-0.045
Broadband,WiFi,2.044
Broadband,WiFi,6.27
Broadband,WiFi,3.543
Broadband,WiFi,5.314
Broadband,WiFi,3.212
Broadband,WiFi,11.547
Broadband,WiFi,-12.606
Broadband,WiFi,2.475
Broadband,WiFi,5.324
Broadband,WiFi,0.442
Broadband,WiFi,8.589
Broadband,WiFi,
Broadband,WiFi,0.431
Broadband,WiFi,2.583
Broadband,WiFi,-0.5
Broadband,WiFi,-64.49
Broadband,WiFi,0.598
Broadband,WiFi,-0.567
Broadband,WiFi,2.125
Broadband,WiFi,-0.739
Broadband,WiFi,5.472
Broadband,WiFi,0.549
Broadband,WiFi,0.174
Broadband,WiFi,-1.53
Broadband,WiFi,0.138
Broadband,WiFi,3.187
Broadband,WiFi,0.579
Broadband,WiFi,-1.323
Broadband,WiFi,-0.432
Broadband,WiFi,-0.688
Broadband,WiFi,0.453
Broadband,WiFi,-70.941
Broadband,WiFi,
Broadband,WiFi,-1.502
Broadband,WiFi,-2.18
Broadband,WiFi,0.039
Broadband,WiFi,1.716
Broadband,WiFi,1.888
Broadband,WiFi,-1.58
Broadband,WiFi,-10.19
Broadband,WiFi,0.443
Broadband,WiFi,-5.522
Broadband,WiFi,1.22
Broadband,WiFi,-1.224
Broadband,WiFi,0.856
Broadband,WiFi,-0.073
Broadband,WiFi,
Broadband,WiFi,-0.122
Broadband,WiFi,0.002
Broadband,WiFi,1.231
Broadband,WiFi,0.291
Broadband,WiFi,0.559
Broadband,WiFi,0.446
Broadband,WiFi,-0.502
Broadband,WiFi,0.874
Broadband,WiFi,-0.145
Broadband,WiFi,8.15
Broadband,WiFi,-0.433
Broadband,WiFi,
Broadband,WiFi,0.183
Broadband,WiFi,-1.184
Broadband,WiFi,0.711
Broadband,WiFi,-0.019
Broadband,WiFi,0.112
Broadband,WiFi,0.028
Broadband,WiFi,0.07
Broadband,WiFi,0.869
Broadband,WiFi,0.517
Broadband,WiFi,9.488
Broadband,WiFi,-55.331
Broadband,WiFi,0.413
Broadband,WiFi,4.953
Broadband,WiFi,6.956
Broadband,WiFi,-0.438
Broadband,WiFi,3.185
Broadband,WiFi,7.501
Broadband,WiFi,0.366
Broadband,WiFi,6.885
Broadband,WiFi,8.813
Broadband,WiFi,7.024
Broadband,WiFi,7.303
Broadband,WiFi,7.221
Broadband,WiFi,8.893
Broadband,WiFi,1.128
Broadband,WiFi,-60.018
Broadband,WiFi,7.587
Broadband,WiFi,6.582
Broadband,WiFi,7.018
Broadband,WiFi,-3.819
Broadband,WiFi,
Broadband,WiFi,0.665
Broadband,WiFi,8.56
Broadband,WiFi,7.083
Broadband,WiFi,0.339
Broadband,WiFi,7.757
Broadband,WiFi,5.438
Broadband,WiFi,7.838
Broadband,WiFi,7.556
Broadband,WiFi,6.541
Broadband,WiFi,7.097
Broadband,WiFi,5.8
Broadband,WiFi,13.235
Broadband,WiFi,7.448
Broadband,WiFi,
Broadband,WiFi,8.309
Broadband,WiFi,9.029
Broadband,WiFi,7.585
Broadband,WiFi,5.923
Broadband,WiFi,6.108
Broadband,WiFi,6.056
Broadband,WiFi,7.009
Broadband,WiFi,
Broadband,WiFi,9.24
Broadband,WiFi,8.496
Broadband,WiFi,4.916
Broadband,WiFi,-13.691
Broadband,WiFi,5.301
Broadband,WiFi,4.013
Broadband,WiFi,-63.139
Broadband,WiFi,4.373
Broadband,WiFi,
Broadband,WiFi,8.516
Broadband,WiFi,3.254
Broadband,WiFi,-0.89
Broadband,WiFi,13.584
Broadband,WiFi,-93.732
Broadband,WiFi,8.756
Broadband,WiFi,6.404
Broadband,WiFi,
Broadband,WiFi,7.098
Broadband,WiFi,
Broadband,WiFi,-0.193
Broadband,WiFi,-10.028
Broadband,WiFi,7.746
Broadband,WiFi,3.675
Broadband,WiFi,7.002
Broadband,WiFi,-107.464
Broadband,WiFi,-0.137
Broadband,WiFi,1.535
Broadband,WiFi,7.21
Broadband,WiFi,-1.096
Broadband,WiFi,-3.678
Broadband,WiFi,-21.591
Broadband,WiFi,-62.63
Broadband,WiFi,0.373
Broadband,WiFi,4.418
Broadband,WiFi,-1.618
Broadband,WiFi,6.834
Broadband,WiFi,0.092
Broadband,WiFi,
Broadband,WiFi,6.819
Broadband,WiFi,5.713
Broadband,WiFi,6.879
Broadband,WiFi,-0.79
Broadband,WiFi,2.688
Broadband,WiFi,5.474
Broadband,WiFi,8.641
Broadband,WiFi,5.377
Broadband,WiFi,-2.933
Broadband,WiFi,7.729
Broadband,WiFi,3.726
Broadband,WiFi,1.572
Broadband,WiFi,-6.719
Broadband,WiFi,5.16
Broadband,WiFi,
Broadband,WiFi,
Broadband,WiFi,-2.256
Broadband,WiFi,-0.013
Broadband,WiFi,-0.315
Broadband,WiFi,0.398
Broadband,WiFi,-0.714
Broadband,WiFi,
Broadband,WiFi,-0.435
Broadband,WiFi,0.061
Broadband,WiFi,-9.282
Broadband,WiFi,1.252
Broadband,WiFi,-4.833
Broadband,WiFi,0.288
Broadband,WiFi,-3.177
Broadband,WiFi,0.797
Broadband,WiFi,0.589
Broadband,WiFi,-3.216
Broadband,WiFi,0.224
Broadband,WiFi,-1.196
Broadband,WiFi,-2.558
Broadband,WiFi,-2.028
Broadband,WiFi,-0.875
Broadband,WiFi,-1.288
Broadband,WiFi,2.41
Broadband,WiFi,-1.078
Broadband,WiFi,
Broadband,WiFi,0.525
Broadband,WiFi,0.55
Broadband,WiFi,-0.342
Broadband,WiFi,-0.334
Broadband,WiFi,-0.223
Broadband,WiFi,-1.322
Broadband,WiFi,-1.072
Broadband,WiFi,-1.054
Broadband,WiFi,1.423
Broadband,WiFi,1.239
Broadband,WiFi,2.838
Broadband,WiFi,-0.73
Broadband,WiFi,-57.742
Broadband,WiFi,-3.304
Broadband,WiFi,-12.389
Broadband,WiFi,0.527
Broadband,WiFi,-18.941
Broadband,WiFi,-0.184
Broadband,WiFi,
Broadband,WiFi,0.069
Broadband,WiFi,1.308
Broadband,WiFi,0.414
Broadband,WiFi,-1.071
Broadband,WiFi,-1.862
Broadband,WiFi,-0.776
Broadband,WiFi,-0.771
Broadband,WiFi,-0.721
Broadband,WiFi,-0.293
Broadband,WiFi,2.794
Broadband,WiFi,-0.084
Broadband,WiFi,1.872
Broadband,WiFi,-7.202
Broadband,WiFi,-0.156
Broadband,WiFi,1.727
Broadband,WiFi,0.814
Broadband,WiFi,0.698
Broadband,WiFi,0.53
Broadband,WiFi,-15.033
Broadband,WiFi,-41.399
Broadband,WiFi,1.053
Broadband,WiFi,2.236
Broadband,WiFi,
Broadband,WiFi,1.151
Broadband,WiFi,0.239
Broadband,WiFi,-0.163
Broadband,WiFi,0.333
Broadband,WiFi,
Broadband,WiFi,-0.285
Broadband,WiFi,-0.985
Broadband,WiFi,-0.379
Broadband,WiFi,-2.365
Broadband,WiFi,-0.721
Broadband,WiFi,-0.129
Broadband,WiFi,0.771
Broadband,WiFi,-0.108
Broadband,WiFi,-1.614
Broadband,WiFi,-4.564
Broadband,WiFi,-4.276
Broadband,WiFi,-1.539
Broadband,WiFi,1.259
Broadband,WiFi,-8.153
Broadband,WiFi,-2.795
Broadband,WiFi,-31.419
Broadband,WiFi,-172.174
Broadband,WiFi,0.466
Broadband,WiFi,-8.022
Broadband,WiFi,0.768
Broadband,WiFi,0.47
Broadband,WiFi,-85.778
Broadband,WiFi,-0.393
Broadband,WiFi,0.222
Broadband,WiFi,-1.463
Broadband,WiFi,0.527
Broadband,WiFi,2.107
Broadband,WiFi,-0.292
Broadband,WiFi,-1.101
Broadband,WiFi,3.642
Broadband,WiFi,1.638
